OID_,FID_PUMAs2,STATEFP10,PUMACE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,FID_candidate_CTPS_TAZ_STATEWIDE_2019,OBJECTID_1,id,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,sector,Shape_Length,Shape_Area,REGION,TAZ,PUMA
4609,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4822,4823,6031,I,PITTSFIELD,MA,"PITTSFIELD,MA",BRPC,0, ,1828.599437,,0.01977325,2.01679E-05,1,6031,2500100
4610,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4826,4827,6006,I,NORTH ADAMS,MA,"NORTH ADAMS,MA",BRPC,0, ,14955.00289,,0.155897304,0.001083262,1,6006,2500100
4611,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4827,4828,6053,I,ADAMS,MA,"ADAMS,MA",BRPC,0, ,18107.77134,,0.198581524,0.001088266,1,6053,2500100
4612,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4828,4829,6090,I,CHESHIRE,MA,"CHESHIRE,MA",BRPC,0, ,37345.81725,,0.406391447,0.004324319,1,6090,2500100
4613,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4830,4831,6094,I,PITTSFIELD,MA,"PITTSFIELD,MA",BRPC,0, ,6474.528746,,0.067409147,0.000178345,1,6094,2500100
4614,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4831,4832,6071,I,ADAMS,MA,"ADAMS,MA",BRPC,0, ,3643.380995,,0.038956368,4.89822E-05,1,6071,2500100
4615,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4832,4833,6072,I,ADAMS,MA,"ADAMS,MA",BRPC,0, ,3633.750261,,0.037588215,6.59008E-05,1,6072,2500100
4616,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4833,4834,6084,I,CHESHIRE,MA,"CHESHIRE,MA",BRPC,0, ,10316.93085,,0.10719184,0.00025333,1,6084,2500100
4617,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4835,4836,6004,I,NORTH ADAMS,MA,"NORTH ADAMS,MA",BRPC,0, ,2525.022729,,0.025698442,2.35387E-05,1,6004,2500100
4618,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4836,4837,6081,I,ADAMS,MA,"ADAMS,MA",BRPC,0, ,4904.525988,,0.050591204,8.45879E-05,1,6081,2500100
4619,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4837,4838,6080,I,ADAMS,MA,"ADAMS,MA",BRPC,0, ,7216.68486,,0.076877519,0.000151101,1,6080,2500100
4620,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4842,4843,6073,I,ADAMS,MA,"ADAMS,MA",BRPC,0, ,4374.589144,,0.047525407,6.96361E-05,1,6073,2500100
4621,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4843,4844,6062,I,ADAMS,MA,"ADAMS,MA",BRPC,0, ,2678.934604,,0.026706921,3.76563E-05,1,6062,2500100
4622,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4844,4845,6003,I,NORTH ADAMS,MA,"NORTH ADAMS,MA",BRPC,0, ,1811.621063,,0.019034061,1.85416E-05,1,6003,2500100
4623,37,25,100,2500100,Berkshire County--Pittsfield City PUMA,G6120,S,2400591225,50713191,42.371493,-73.2179276,4845,4846,6023,I,NORTH ADAMS,MA,"NORTH ADAMS,MA",BRPC,0, ,4407.986038,,0.049069332,6.49858E-05,1,6023,2500100
4624,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2245,2246,3300,I,ROYALSTON,MA,"ROYALSTON,MA",MRPC,0, ,48379.16585,,0.08334422,1.47859E-06,1,3300,2500200
4625,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2274,2275,5825,I,WARWICK,MA,"WARWICK,MA",FRCOG,0, ,51836.84174,,0.548740975,0.011651639,1,5825,2500200
4626,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2294,2295,5829,I,NORTHFIELD,MA,"NORTHFIELD,MA",FRCOG,0, ,30616.44783,,0.327997784,0.003644649,1,5829,2500200
4627,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2297,2298,5816,I,BERNARDSTON,MA,"BERNARDSTON,MA",FRCOG,0, ,26854.61704,,0.28083435,0.003531588,1,5816,2500200
4629,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2828,2829,3273,I,PETERSHAM,MA,"PETERSHAM,MA",MRPC,0, ,73928.0684,,0.312164493,1.1259E-05,1,3273,2500200
4630,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2829,2830,3306,I,ATHOL,MA,"ATHOL,MA",MRPC,0, ,27388.29919,,0.042697791,1.18608E-06,1,3306,2500200
4632,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2851,2852,5836,I,NEW SALEM,MA,"NEW SALEM,MA",FRCOG,0, ,84903.65288,,0.871941438,0.016618535,1,5836,2500200
4634,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2853,2854,5860,I,ORANGE,MA,"ORANGE,MA",FRCOG,0, ,32975.91989,,0.341248222,0.003904361,1,5860,2500200
4635,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2873,2874,5808,I,HEATH,MA,"HEATH,MA",FRCOG,0, ,48647.37013,,0.511403744,0.011550705,1,5808,2500200
4636,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2884,2885,5221,I,PELHAM,MA,"PELHAM,MA",PVPC,0, ,40471.7175,,0.438675516,0.007517732,1,5221,2500200
4637,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2887,2888,5839,I,SHUTESBURY,MA,"SHUTESBURY,MA",FRCOG,0, ,40421.54648,,0.429056235,0.007687071,1,5839,2500200
4638,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2888,2889,5846,I,WENDELL,MA,"WENDELL,MA",FRCOG,0, ,39468.69306,,0.410365437,0.00914496,1,5846,2500200
4639,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2891,2892,5857,I,ORANGE,MA,"ORANGE,MA",FRCOG,0, ,17975.48203,,0.190468585,0.001120087,1,5857,2500200
4640,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2893,2894,5811,I,ORANGE,MA,"ORANGE,MA",FRCOG,0, ,27568.27015,,0.290518085,0.001883824,1,5811,2500200
4641,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2900,2901,5814,I,LEYDEN,MA,"LEYDEN,MA",FRCOG,0, ,36777.43972,,0.398994015,0.008255908,1,5814,2500200
4642,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2902,2903,5810,I,COLRAIN,MA,"COLRAIN,MA",FRCOG,0, ,47834.19438,,0.525086411,0.007882987,1,5810,2500200
4643,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2930,2931,5619,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,13086.06219,,0.127816575,0.000754614,1,5619,2500200
4644,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2931,2932,5809,I,LEVERETT,MA,"LEVERETT,MA",FRCOG,0, ,31480.47204,,0.326386008,0.006513254,1,5809,2500200
4645,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2932,2933,5824,I,ERVING,MA,"ERVING,MA",FRCOG,0, ,30803.84719,,0.337501159,0.003142949,1,5824,2500200
4646,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2933,2934,5841,I,ORANGE,MA,"ORANGE,MA",FRCOG,0, ,19098.73627,,0.200138585,0.001921607,1,5841,2500200
4647,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2935,2936,5840,I,ORANGE,MA,"ORANGE,MA",FRCOG,0, ,10047.04609,,0.104469213,0.000479212,1,5840,2500200
4648,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2945,2946,5812,I,ORANGE,MA,"ORANGE,MA",FRCOG,0, ,12537.48954,,0.127817441,0.000815598,1,5812,2500200
4649,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,2951,2952,5818,I,ROWE/HAWLEY/MONORE/CHARLEMONT,MA,"ROWE/HAWLEY/MONORE/CHARLEMONT,MA",FRCOG,0, ,64435.12087,,0.696675843,0.013777449,1,5818,2500200
4650,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3421,3422,5807,I,GREENFIELD,MA,"GREENFIELD,MA",FRCOG,0, ,5681.033125,,0.054447474,0.000131769,1,5807,2500200
4651,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3731,3732,5621,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,15438.05576,,0.167664802,0.001258775,1,5621,2500200
4652,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3732,3733,5820,I,MONTAGUE,MA,"MONTAGUE,MA",FRCOG,0, ,28973.58682,,0.314007963,0.003947588,1,5820,2500200
4653,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3733,3734,5826,I,GILL,MA,"GILL,MA",FRCOG,0, ,32060.92171,,0.335812243,0.004204853,1,5826,2500200
4654,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3735,3736,5837,I,NORTHFIELD,MA,"NORTHFIELD,MA",FRCOG,0, ,38582.24749,,0.405501043,0.006411932,1,5837,2500200
4655,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3737,3738,5858,I,ORANGE,MA,"ORANGE,MA",FRCOG,0, ,5593.07286,,0.060850619,0.000106334,1,5858,2500200
4657,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3775,3776,5843,I,SUNDERLAND,MA,"SUNDERLAND,MA",FRCOG,0, ,24281.29954,,0.245065983,0.002907269,1,5843,2500200
4658,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3776,3777,5862,I,DEERFIELD,MA,"DEERFIELD,MA",FRCOG,0, ,34135.45849,,0.358211776,0.00412537,1,5862,2500200
4659,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3777,3778,5821,I,MONTAGUE,MA,"MONTAGUE,MA",FRCOG,0, ,24785.05151,,0.267407637,0.002719515,1,5821,2500200
4660,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3778,3779,5806,I,MONTAGUE,MA,"MONTAGUE,MA",FRCOG,0, ,22514.59833,,0.239458627,0.001494446,1,5806,2500200
4661,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3779,3780,5833,I,GREENFIELD,MA,"GREENFIELD,MA",FRCOG,0, ,16347.00142,,0.172364991,0.001248531,1,5833,2500200
4662,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3818,3819,5861,I,DEERFIELD,MA,"DEERFIELD,MA",FRCOG,0, ,36262.39011,,0.370351596,0.00444912,1,5861,2500200
4663,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3819,3820,5848,I,CONWAY,MA,"CONWAY,MA",FRCOG,0, ,47406.60048,,0.487958738,0.010742599,1,5848,2500200
4664,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3820,3821,5827,I,SHELBURNE,MA,"SHELBURNE,MA",FRCOG,0, ,36517.46894,,0.387151192,0.006431056,1,5827,2500200
4665,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3821,3822,5815,I,MONTAGUE,MA,"MONTAGUE,MA",FRCOG,0, ,7958.476105,,0.084087046,0.000174297,1,5815,2500200
4666,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3822,3823,5831,I,GREENFIELD,MA,"GREENFIELD,MA",FRCOG,0, ,17563.73693,,0.189001486,0.00118353,1,5831,2500200
4667,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3848,3849,5856,I,WHATELY,MA,"WHATELY,MA",FRCOG,0, ,32822.28109,,0.357139624,0.005849731,1,5856,2500200
4668,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3849,3850,5859,I,BUCKLAND,MA,"BUCKLAND,MA",FRCOG,0, ,36339.35683,,0.397049313,0.005033258,1,5859,2500200
4669,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3850,3851,5819,I,ROWE/HAWLEY/MONORE/CHARLEMONT,MA,"ROWE/HAWLEY/MONORE/CHARLEMONT,MA",FRCOG,0, ,68494.36205,,0.733962954,0.012388815,1,5819,2500200
4670,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3851,3852,5849,I,MONTAGUE,MA,"MONTAGUE,MA",FRCOG,0, ,5267.320139,,0.055808456,6.34022E-05,1,5849,2500200
4671,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3853,3854,5830,I,GREENFIELD,MA,"GREENFIELD,MA",FRCOG,0, ,14997.09233,,0.148068451,0.00103054,1,5830,2500200
4672,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3886,3887,5233,I,WILLIAMSBURG,MA,"WILLIAMSBURG,MA",PVPC,0, ,32885.54185,,0.338738762,0.005020483,1,5233,2500200
4673,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3888,3889,5847,I,ASHFIELD,MA,"ASHFIELD,MA",FRCOG,0, ,30244.01758,,0.311073271,0.005521289,1,5847,2500200
4675,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3891,3892,6020,I,FLORIDA,MA,"FLORIDA,MA",BRPC,0, ,49565.34502,,0.409249883,2.64726E-06,1,6020,2500200
4676,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3892,3893,5835,I,GREENFIELD,MA,"GREENFIELD,MA",FRCOG,0, ,13572.59212,,0.144878417,0.000413365,1,5835,2500200
4677,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3920,3921,5224,I,GOSHEN,MA,"GOSHEN,MA",PVPC,0, ,33754.57223,,0.356185805,0.005016655,1,5224,2500200
4678,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3922,3923,5232,I,PLAINFIELD,MA,"PLAINFIELD,MA",PVPC,0, ,31770.45104,,0.344086336,0.006050826,1,5232,2500200
4679,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3926,3927,5834,I,GREENFIELD,MA,"GREENFIELD,MA",FRCOG,0, ,6294.764873,,0.069523506,0.000169916,1,5834,2500200
4680,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3947,3948,5236,I,CUMMINGTON,MA,"CUMMINGTON,MA",PVPC,0, ,33564.11094,,0.37198236,0.00652903,1,5236,2500200
4681,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3949,3950,6066,I,WINDSOR,MA,"WINDSOR,MA",BRPC,0, ,39091.28305,,0.143470874,4.64538E-06,1,6066,2500200
4682,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3957,3958,6032,I,PERU,MA,"PERU,MA",BRPC,0, ,36944.00869,,0.129369303,1.28209E-06,1,6032,2500200
4683,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,3966,3967,5832,I,GREENFIELD,MA,"GREENFIELD,MA",FRCOG,0, ,15227.96742,,0.149133502,0.000928627,1,5832,2500200
4684,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4573,4574,5616,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,6657.301254,,0.068899816,0.000162567,1,5616,2500200
4685,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4576,4577,5642,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,4710.098111,,0.047203054,0.00012346,1,5642,2500200
4686,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4612,4613,5238,I,CHESTER,MA,"CHESTER,MA",PVPC,0, ,37552.68678,,0.255920537,5.7572E-06,1,5238,2500200
4687,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4613,4614,6083,I,BECKET,MA,"BECKET,MA",BRPC,0, ,38585.73324,,0.08332837,2.28025E-06,1,6083,2500200
4689,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4711,4712,5617,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,10309.98742,,0.106001469,0.000470667,1,5617,2500200
4690,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4712,4713,5640,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,8201.058032,,0.082886741,0.000409783,1,5640,2500200
4691,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4713,4714,5638,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,5442.058761,,0.056877183,0.000175102,1,5638,2500200
4692,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4714,4715,5637,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,4929.397748,,0.052585286,0.000105455,1,5637,2500200
4694,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4717,4718,5328,I,HATFIELD,MA,"HATFIELD,MA",PVPC,0, ,28697.45083,,0.303500672,0.003281119,1,5328,2500200
4695,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4720,4721,5332,I,WILLIAMSBURG,MA,"WILLIAMSBURG,MA",PVPC,0, ,19692.80751,,0.21058372,0.002258269,1,5332,2500200
4698,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4726,4727,5240,I,CHESTERFIELD,MA,"CHESTERFIELD,MA",PVPC,0, ,42496.9384,,0.445118475,0.008848362,1,5240,2500200
4699,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4729,4730,5241,I,MIDDLEFIELD/WORTHINGTON,MA,"MIDDLEFIELD/WORTHINGTON,MA",PVPC,0, ,61104.12187,,0.641240871,0.015907739,1,5241,2500200
4700,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4787,4788,5823,I,DEERFIELD,MA,"DEERFIELD,MA",FRCOG,0, ,6049.586462,,0.063607873,0.000168598,1,5823,2500200
4701,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4791,4792,5813,I,ASHFIELD,MA,"ASHFIELD,MA",FRCOG,0, ,31942.11623,,0.322389813,0.005900648,1,5813,2500200
4702,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4793,4794,5822,I,DEERFIELD,MA,"DEERFIELD,MA",FRCOG,0, ,12988.81497,,0.135005522,0.000749601,1,5822,2500200
4703,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4794,4795,5845,I,SUNDERLAND,MA,"SUNDERLAND,MA",FRCOG,0, ,11563.47109,,0.111078338,0.000415368,1,5845,2500200
4704,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4858,4859,5641,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,5596.002319,,0.056491758,0.000129401,1,5641,2500200
4706,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4880,4881,5329,I,HATFIELD,MA,"HATFIELD,MA",PVPC,0, ,12129.81385,,0.126641628,0.000714447,1,5329,2500200
4707,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4881,4882,5331,I,HATFIELD,MA,"HATFIELD,MA",PVPC,0, ,16344.38822,,0.166134817,0.000771545,1,5331,2500200
4709,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4884,4885,5321,I,HADLEY,MA,"HADLEY,MA",PVPC,0, ,31790.42686,,0.141502267,2.57283E-06,1,5321,2500200
4710,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4887,4888,5613,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,19070.96201,,0.204592689,0.001448143,1,5613,2500200
4711,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4890,4891,5614,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,18122.34167,,0.185416559,0.001319195,1,5614,2500200
4712,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,4891,4892,5615,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,7005.45218,,0.070918295,0.000272407,1,5615,2500200
4718,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5129,5130,5620,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,6926.687956,,0.06918288,0.000171929,1,5620,2500200
4719,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5130,5131,5644,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,3990.131813,,0.040000496,6.04977E-05,1,5644,2500200
4720,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5131,5132,5625,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,9037.343058,,0.09202365,0.000245688,1,5625,2500200
4721,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5133,5134,5828,I,MONTAGUE,MA,"MONTAGUE,MA",FRCOG,0, ,5397.998025,,0.056219043,0.00014672,1,5828,2500200
4722,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5134,5135,5635,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,3795.706281,,0.039847472,7.65718E-05,1,5635,2500200
4723,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5135,5136,5636,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,4215.657315,,0.043412042,5.71077E-05,1,5636,2500200
4724,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5136,5137,5639,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,6839.080141,,0.067092615,0.000131617,1,5639,2500200
4725,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5137,5138,5844,I,SUNDERLAND,MA,"SUNDERLAND,MA",FRCOG,0, ,14158.59649,,0.147116147,0.000856404,1,5844,2500200
4726,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5138,5139,5643,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,4106.41123,,0.041964931,0.000110756,1,5643,2500200
4727,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5139,5140,5851,I,GREENFIELD,MA,"GREENFIELD,MA",FRCOG,0, ,4174.148885,,0.043855193,0.000104184,1,5851,2500200
4728,38,25,200,2500200,Franklin & Hampshire (North) Counties PUMA,G6120,S,2438869364,75818104,42.5346542,-72.641067,5140,5141,5645,I,AMHERST,MA,"AMHERST,MA",PVPC,0, ,4904.624283,,0.04924933,0.000114938,1,5645,2500200
