geography,id,HH_control,HH_result,HH_diff
TAZ,3115,812.0,812,0.0
TAZ,3116,950.0,950,0.0
TAZ,3117,276.0,276,0.0
TAZ,3118,243.0,243,0.0
TAZ,3119,518.0,518,0.0
TAZ,3120,679.0,679,0.0
TAZ,3122,23.0,23,0.0
TAZ,3123,60.0,60,0.0
TAZ,3127,8.0,8,0.0
TAZ,3128,288.0,288,0.0
TAZ,3129,413.0,413,0.0
TAZ,3130,725.0,725,0.0
TAZ,3131,67.0,67,0.0
TAZ,3132,370.0,370,0.0
TAZ,3133,850.0,850,0.0
TAZ,3134,331.0,331,0.0
TAZ,3135,495.0,495,0.0
TAZ,3136,233.0,233,0.0
TAZ,3137,287.0,287,0.0
TAZ,3138,406.0,403,-3.0
TAZ,3139,387.0,387,0.0
TAZ,3140,339.0,339,0.0
TAZ,3141,512.0,512,0.0
TAZ,3142,282.0,282,0.0
TAZ,3143,549.0,549,0.0
TAZ,3144,375.0,375,0.0
TAZ,3145,67.0,67,0.0
TAZ,3146,283.0,283,0.0
TAZ,3147,1178.0,1178,0.0
TAZ,3148,23.0,23,0.0
TAZ,3149,464.0,464,0.0
TAZ,3150,24.0,24,0.0
TAZ,3151,400.0,400,0.0
TAZ,3152,490.0,490,0.0
TAZ,3153,530.0,530,0.0
TAZ,3154,276.0,276,0.0
TAZ,3156,354.0,354,0.0
TAZ,3157,426.0,426,0.0
TAZ,3158,274.0,274,0.0
TAZ,3159,552.0,552,0.0
TAZ,3160,494.0,494,0.0
TAZ,3163,234.0,234,0.0
TAZ,3164,389.0,389,0.0
TAZ,3165,452.0,452,0.0
TAZ,3166,368.0,368,0.0
TAZ,3167,152.0,152,0.0
TAZ,3168,425.0,425,0.0
TAZ,3169,551.0,551,0.0
TAZ,3170,363.0,363,0.0
TAZ,3171,458.0,458,0.0
TAZ,3172,510.0,510,0.0
TAZ,3173,280.0,280,0.0
TAZ,3174,706.0,706,0.0
TAZ,3175,223.0,223,0.0
TAZ,3176,293.0,293,0.0
TAZ,3177,359.0,359,0.0
TAZ,3178,15.0,15,0.0
TAZ,3179,246.0,246,0.0
TAZ,3180,211.0,211,0.0
TAZ,3181,121.0,121,0.0
TAZ,3183,165.0,165,0.0
TAZ,3184,356.0,356,0.0
TAZ,3185,181.0,181,0.0
TAZ,3186,472.0,472,0.0
TAZ,3187,354.0,354,0.0
TAZ,3188,291.0,291,0.0
TAZ,3189,251.0,251,0.0
TAZ,3191,141.0,141,0.0
TAZ,3192,205.0,205,0.0
TAZ,3193,30.0,30,0.0
TAZ,3194,49.0,49,0.0
TAZ,3195,458.0,458,0.0
TAZ,3198,331.0,331,0.0
TAZ,3199,450.0,450,0.0
TAZ,3200,722.0,722,0.0
TAZ,3201,471.0,471,0.0
TAZ,3202,1074.0,1074,0.0
TAZ,3203,486.0,486,0.0
TAZ,3204,411.0,411,0.0
TAZ,3205,375.0,375,0.0
TAZ,3206,305.0,305,0.0
TAZ,3207,226.0,226,0.0
TAZ,3208,300.0,300,0.0
TAZ,3209,399.0,399,0.0
TAZ,3210,449.0,449,0.0
TAZ,3211,345.0,345,0.0
TAZ,3212,531.0,531,0.0
TAZ,3213,345.0,345,0.0
TAZ,3214,284.0,284,0.0
TAZ,3215,467.0,467,0.0
TAZ,3216,437.0,437,0.0
TAZ,3217,330.0,330,0.0
TAZ,3218,202.0,202,0.0
TAZ,3219,313.0,313,0.0
TAZ,3220,335.0,335,0.0
TAZ,3221,307.0,307,0.0
TAZ,3222,657.0,657,0.0
TAZ,3223,263.0,263,0.0
TAZ,3224,486.0,486,0.0
TAZ,3225,580.0,580,0.0
TAZ,3226,380.0,380,0.0
TAZ,3227,618.0,618,0.0
TAZ,3228,988.0,988,0.0
TAZ,3229,235.0,235,0.0
TAZ,3230,548.0,548,0.0
TAZ,3231,648.0,648,0.0
TAZ,3232,104.0,104,0.0
TAZ,3234,7.0,7,0.0
TAZ,3235,342.0,342,0.0
TAZ,3236,291.0,291,0.0
TAZ,3237,804.0,804,0.0
TAZ,3238,438.0,434,-4.0
TAZ,3239,663.0,657,-6.0
TAZ,3240,492.0,492,0.0
TAZ,3241,211.0,211,0.0
TAZ,3242,916.0,916,0.0
TAZ,3244,439.0,439,0.0
TAZ,3245,71.0,71,0.0
TAZ,3246,145.0,145,0.0
TAZ,3247,86.0,86,0.0
TAZ,3248,38.0,38,0.0
TAZ,3249,717.0,717,0.0
TAZ,3250,41.0,41,0.0
TAZ,3251,117.0,117,0.0
TAZ,3252,413.0,413,0.0
TAZ,3253,320.0,320,0.0
TAZ,3254,1148.0,1148,0.0
TAZ,3255,146.0,146,0.0
TAZ,3256,313.0,313,0.0
TAZ,3257,435.0,435,0.0
TAZ,3258,4.0,4,0.0
TAZ,3259,287.0,287,0.0
TAZ,3260,436.0,436,0.0
TAZ,3261,206.0,206,0.0
TAZ,3262,95.0,95,0.0
TAZ,3263,20.0,20,0.0
TAZ,3264,545.0,545,0.0
TAZ,3265,337.0,337,0.0
TAZ,3266,353.0,353,0.0
TAZ,2303,832.0,832,0.0
TAZ,2302,359.0,359,0.0
TAZ,3268,124.0,124,0.0
TAZ,2401,767.0,751,-16.0
TAZ,2408,1287.0,1260,-27.0
TAZ,2406,745.0,730,-15.0
TAZ,2407,1105.0,1082,-23.0
TAZ,2400,238.0,233,-5.0
TAZ,2399,725.0,710,-15.0
TAZ,3272,1336.0,1336,0.0
TAZ,3273,606.0,1670,1064.0
TAZ,2224,984.0,820,-164.0
TAZ,2221,452.0,377,-75.0
TAZ,2219,140.0,117,-23.0
TAZ,2238,379.0,316,-63.0
TAZ,3274,874.0,874,0.0
TAZ,3275,1028.0,1028,0.0
TAZ,3276,675.0,1134,459.0
TAZ,3277,391.0,879,488.0
TAZ,3278,907.0,1655,748.0
TAZ,3279,989.0,989,0.0
TAZ,3280,625.0,625,0.0
TAZ,3281,849.0,849,0.0
TAZ,3282,636.0,636,0.0
TAZ,3283,504.0,504,0.0
TAZ,3284,439.0,439,0.0
TAZ,3285,629.0,629,0.0
TAZ,3286,960.0,960,0.0
TAZ,3287,543.0,453,-90.0
TAZ,3288,719.0,719,0.0
TAZ,3289,721.0,601,-120.0
TAZ,3290,808.0,674,-134.0
TAZ,3291,775.0,775,0.0
TAZ,3292,1542.0,2827,1285.0
TAZ,3293,590.0,991,401.0
TAZ,3294,546.0,455,-91.0
TAZ,3295,417.0,417,0.0
TAZ,3296,658.0,549,-109.0
TAZ,3297,507.0,423,-84.0
TAZ,3298,444.0,370,-74.0
TAZ,3299,882.0,735,-147.0
TAZ,3300,604.0,1408,804.0
TAZ,3301,266.0,222,-44.0
TAZ,3302,910.0,759,-151.0
TAZ,3303,651.0,543,-108.0
TAZ,3304,839.0,700,-139.0
TAZ,3305,1091.0,910,-181.0
TAZ,3306,641.0,1131,490.0
TAZ,3307,1034.0,1447,413.0
TAZ,3308,551.0,460,-91.0
TAZ,3309,471.0,393,-78.0
TAZ,3310,561.0,468,-93.0
TAZ,3311,964.0,804,-160.0
TAZ,3312,939.0,783,-156.0
TAZ,3313,551.0,460,-91.0
TAZ,3314,715.0,715,0.0
TAZ,3315,680.0,680,0.0
TAZ,3316,568.0,568,0.0
TAZ,3317,376.0,314,-62.0
TAZ,3318,351.0,351,0.0
TAZ,3319,780.0,1092,312.0
TAZ,3320,980.0,980,0.0
TAZ,3321,1170.0,2145,975.0
TAZ,3322,1038.0,1038,0.0
TAZ,3323,844.0,844,0.0
TAZ,3324,802.0,802,0.0
TAZ,3325,831.0,831,0.0
TAZ,3326,959.0,1759,800.0
TAZ,3327,491.0,901,410.0
TAZ,3328,591.0,591,0.0
TAZ,3329,602.0,602,0.0
TAZ,3330,662.0,662,0.0
TAZ,3331,305.0,305,0.0
TAZ,3332,404.0,337,-67.0
TAZ,3333,319.0,266,-53.0
TAZ,3334,415.0,346,-69.0
TAZ,3335,649.0,541,-108.0
TAZ,3336,513.0,513,0.0
TAZ,3337,349.0,291,-58.0
TAZ,2246,824.0,824,0.0
TAZ,2241,753.0,753,0.0
TAZ,2244,672.0,672,0.0
TAZ,2247,1235.0,1235,0.0
TAZ,2243,838.0,838,0.0
TAZ,2240,346.0,289,-57.0
TAZ,2242,868.0,868,0.0
TAZ,2245,1031.0,1031,0.0
TAZ,2208,1062.0,885,-177.0
TAZ,2207,313.0,261,-52.0
TAZ,2209,566.0,472,-94.0
TAZ,2211,282.0,235,-47.0
TAZ,2206,376.0,314,-62.0
TAZ,2214,1156.0,964,-192.0
TAZ,2215,470.0,392,-78.0
TAZ,2217,627.0,523,-104.0
TAZ,2218,982.0,819,-163.0
TAZ,2220,716.0,597,-119.0
TAZ,2216,127.0,106,-21.0
TAZ,2223,538.0,449,-89.0
TAZ,2222,475.0,396,-79.0
TAZ,3338,768.0,1289,521.0
TAZ,2205,1042.0,869,-173.0
TAZ,3339,835.0,696,-139.0
TAZ,2233,1112.0,927,-185.0
TAZ,3340,582.0,582,0.0
TAZ,3341,530.0,442,-88.0
TAZ,3342,668.0,557,-111.0
TAZ,3343,486.0,405,-81.0
TAZ,3344,502.0,844,342.0
TAZ,3345,399.0,399,0.0
TAZ,3346,578.0,578,0.0
TAZ,3347,846.0,846,0.0
TAZ,3348,525.0,525,0.0
TAZ,3349,1033.0,1033,0.0
TAZ,3350,864.0,864,0.0
TAZ,3351,810.0,810,0.0
TAZ,3352,712.0,712,0.0
TAZ,3353,606.0,606,0.0
TAZ,3354,1446.0,1446,0.0
TAZ,3355,605.0,605,0.0
TAZ,3356,563.0,563,0.0
TAZ,3357,526.0,526,0.0
TAZ,3358,441.0,441,0.0
TAZ,3359,624.0,624,0.0
TAZ,3360,1078.0,1078,0.0
TAZ,3361,550.0,550,0.0
TAZ,3362,288.0,288,0.0
TAZ,3363,312.0,312,0.0
TAZ,3364,488.0,488,0.0
TAZ,3365,386.0,386,0.0
TAZ,3366,549.0,549,0.0
TAZ,3367,503.0,503,0.0
TAZ,3368,390.0,390,0.0
TAZ,3369,533.0,533,0.0
TAZ,3370,559.0,559,0.0
TAZ,3371,661.0,661,0.0
TAZ,3372,346.0,346,0.0
TAZ,3373,494.0,494,0.0
TAZ,3374,586.0,586,0.0
TAZ,3375,1170.0,1170,0.0
TAZ,3376,823.0,823,0.0
TAZ,3377,608.0,608,0.0
TAZ,3378,753.0,753,0.0
TAZ,3379,550.0,550,0.0
TAZ,3380,505.0,505,0.0
TAZ,3381,417.0,417,0.0
TAZ,3382,432.0,432,0.0
TAZ,3383,574.0,574,0.0
TAZ,3384,628.0,628,0.0
TAZ,3385,417.0,417,0.0
TAZ,3386,349.0,349,0.0
TAZ,3387,940.0,940,0.0
TAZ,3388,484.0,484,0.0
TAZ,3389,450.0,450,0.0
TAZ,3390,618.0,618,0.0
TAZ,3391,347.0,347,0.0
TAZ,3392,312.0,312,0.0
TAZ,3393,1006.0,1006,0.0
TAZ,3394,1031.0,1031,0.0
TAZ,2235,526.0,439,-87.0
TAZ,2234,1219.0,1016,-203.0
TAZ,2210,1059.0,883,-176.0
TAZ,2212,1180.0,984,-196.0
TAZ,2213,534.0,445,-89.0
TAZ,1343,1210.0,1161,-49.0
TAZ,1344,948.0,910,-38.0
TAZ,1345,744.0,714,-30.0
TAZ,1346,1075.0,1032,-43.0
TAZ,1347,375.0,360,-15.0
TAZ,1348,994.0,954,-40.0
TAZ,1349,103.0,99,-4.0
TAZ,1350,951.0,913,-38.0
TAZ,1351,187.0,180,-7.0
TAZ,1352,782.0,751,-31.0
TAZ,1353,834.0,801,-33.0
TAZ,1354,783.0,752,-31.0
TAZ,1355,572.0,549,-23.0
TAZ,1356,132.0,127,-5.0
TAZ,1357,256.0,246,-10.0
TAZ,1358,796.0,764,-32.0
TAZ,1359,239.0,230,-9.0
TAZ,1360,13.0,13,0.0
TAZ,1361,92.0,89,-3.0
TAZ,1362,27.0,26,-1.0
TAZ,1363,862.0,828,-34.0
TAZ,1387,6.0,6,0.0
TAZ,1388,1634.0,1568,-66.0
TAZ,1389,446.0,428,-18.0
TAZ,1390,246.0,237,-9.0
TAZ,1391,931.0,894,-37.0
TAZ,1392,14.0,14,0.0
TAZ,1393,944.0,906,-38.0
TAZ,1394,918.0,881,-37.0
TAZ,1395,380.0,365,-15.0
TAZ,1396,1597.0,1533,-64.0
TAZ,1397,6.0,6,0.0
TAZ,1398,407.0,391,-16.0
TAZ,1399,482.0,463,-19.0
TAZ,1400,1033.0,992,-41.0
TAZ,1401,1415.0,1358,-57.0
TAZ,1402,339.0,326,-13.0
TAZ,1403,802.0,770,-32.0
TAZ,1404,255.0,245,-10.0
TAZ,1405,241.0,232,-9.0
TAZ,1406,8.0,8,0.0
TAZ,1407,443.0,426,-17.0
TAZ,1408,988.0,948,-40.0
TAZ,1409,912.0,876,-36.0
TAZ,1410,259.0,249,-10.0
TAZ,1411,1154.0,1108,-46.0
TAZ,1412,18.0,18,0.0
TAZ,1413,873.0,838,-35.0
TAZ,2081,1363.0,1363,0.0
TAZ,2082,868.0,868,0.0
TAZ,2083,790.0,790,0.0
TAZ,2084,690.0,690,0.0
TAZ,2085,1436.0,1436,0.0
TAZ,2086,875.0,875,0.0
TAZ,2087,86.0,86,0.0
TAZ,2088,1125.0,1125,0.0
TAZ,2089,1092.0,1092,0.0
TAZ,2090,878.0,878,0.0
TAZ,2091,1012.0,1012,0.0
TAZ,2092,715.0,715,0.0
TAZ,2093,1258.0,1258,0.0
TAZ,2094,1030.0,1030,0.0
TAZ,2095,786.0,786,0.0
TAZ,2096,1049.0,1049,0.0
TAZ,2097,942.0,942,0.0
TAZ,2098,908.0,908,0.0
TAZ,2099,575.0,575,0.0
TAZ,2100,1655.0,1655,0.0
TAZ,2101,1018.0,1018,0.0
TAZ,2102,766.0,766,0.0
TAZ,2103,1142.0,1142,0.0
TAZ,2104,981.0,981,0.0
TAZ,2105,616.0,616,0.0
TAZ,2106,673.0,673,0.0
TAZ,2107,725.0,725,0.0
TAZ,2108,991.0,991,0.0
TAZ,2109,602.0,602,0.0
TAZ,2110,713.0,713,0.0
TAZ,2111,1018.0,1018,0.0
TAZ,2112,871.0,871,0.0
TAZ,2113,1393.0,1393,0.0
TAZ,2114,489.0,489,0.0
TAZ,2115,565.0,565,0.0
TAZ,2116,569.0,569,0.0
TAZ,2117,1192.0,1192,0.0
TAZ,2118,321.0,321,0.0
TAZ,2119,399.0,399,0.0
TAZ,2120,683.0,683,0.0
TAZ,2121,704.0,704,0.0
TAZ,2122,1280.0,1280,0.0
TAZ,2123,1127.0,1127,0.0
TAZ,2124,1033.0,1033,0.0
TAZ,2125,997.0,997,0.0
TAZ,2126,857.0,857,0.0
TAZ,2127,1016.0,1016,0.0
TAZ,2128,993.0,993,0.0
TAZ,2129,697.0,697,0.0
TAZ,2130,20.0,20,0.0
TAZ,2131,114.0,114,0.0
TAZ,2132,98.0,98,0.0
TAZ,2133,343.0,343,0.0
TAZ,2134,93.0,93,0.0
TAZ,2135,1237.0,1237,0.0
TAZ,2136,751.0,751,0.0
TAZ,2137,927.0,927,0.0
TAZ,2138,1328.0,1328,0.0
TAZ,2139,1116.0,1116,0.0
TAZ,2140,965.0,965,0.0
TAZ,2141,1481.0,1481,0.0
TAZ,2142,549.0,549,0.0
TAZ,2143,561.0,561,0.0
TAZ,2144,738.0,738,0.0
TAZ,2145,1078.0,1078,0.0
TAZ,2146,783.0,783,0.0
TAZ,2147,712.0,712,0.0
TAZ,2148,1472.0,1472,0.0
TAZ,2149,1013.0,1741,728.0
TAZ,2150,854.0,1674,820.0
TAZ,2151,924.0,924,0.0
TAZ,2152,1359.0,1359,0.0
TAZ,2153,735.0,1263,528.0
TAZ,2154,484.0,484,0.0
TAZ,2155,613.0,613,0.0
TAZ,2156,1062.0,1062,0.0
TAZ,2157,1793.0,1793,0.0
TAZ,2158,902.0,902,0.0
TAZ,2159,941.0,941,0.0
TAZ,2160,1371.0,1371,0.0
TAZ,2161,1545.0,1545,0.0
TAZ,2162,356.0,356,0.0
TAZ,2163,516.0,516,0.0
TAZ,2164,768.0,768,0.0
TAZ,2165,553.0,553,0.0
TAZ,2166,547.0,547,0.0
TAZ,2167,179.0,179,0.0
TAZ,2168,31.0,31,0.0
TAZ,2169,319.0,319,0.0
TAZ,2170,627.0,627,0.0
TAZ,2171,547.0,547,0.0
TAZ,2172,1181.0,1181,0.0
TAZ,2173,574.0,574,0.0
TAZ,2174,838.0,1440,602.0
TAZ,2175,1431.0,1431,0.0
TAZ,2176,965.0,965,0.0
TAZ,2177,783.0,783,0.0
TAZ,2178,1061.0,1061,0.0
TAZ,2179,915.0,915,0.0
TAZ,2180,1038.0,1038,0.0
TAZ,2181,781.0,781,0.0
TAZ,2182,845.0,845,0.0
TAZ,2183,115.0,115,0.0
TAZ,2184,29.0,29,0.0
TAZ,2185,186.0,186,0.0
TAZ,2186,998.0,998,0.0
TAZ,2187,81.0,81,0.0
TAZ,2188,3.0,3,0.0
TAZ,2189,250.0,250,0.0
TAZ,2228,1449.0,2674,1225.0
TAZ,2229,665.0,1227,562.0
TAZ,2230,1416.0,1416,0.0
TAZ,2231,911.0,911,0.0
TAZ,2232,1533.0,1533,0.0
TAZ,1261,545.0,545,0.0
TAZ,1262,902.0,902,0.0
TAZ,1263,1016.0,1016,0.0
TAZ,1264,595.0,595,0.0
TAZ,1299,878.0,878,0.0
TAZ,1300,1238.0,1238,0.0
TAZ,1301,1002.0,1002,0.0
TAZ,1302,1835.0,1835,0.0
TAZ,1303,481.0,481,0.0
TAZ,1304,808.0,808,0.0
TAZ,1306,395.0,395,0.0
TAZ,1307,219.0,219,0.0
TAZ,1308,1342.0,1342,0.0
TAZ,1309,497.0,497,0.0
TAZ,1310,847.0,847,0.0
TAZ,1311,1355.0,1355,0.0
TAZ,1312,637.0,637,0.0
TAZ,1313,560.0,560,0.0
TAZ,1314,681.0,681,0.0
TAZ,1315,576.0,576,0.0
TAZ,1316,233.0,233,0.0
TAZ,1317,990.0,950,-40.0
TAZ,1318,899.0,863,-36.0
TAZ,1319,47.0,46,-1.0
TAZ,1320,320.0,308,-12.0
TAZ,1321,262.0,252,-10.0
TAZ,1322,684.0,657,-27.0
TAZ,1323,388.0,373,-15.0
TAZ,1324,1044.0,1002,-42.0
TAZ,1325,67.0,65,-2.0
TAZ,1326,1349.0,1295,-54.0
TAZ,1327,172.0,166,-6.0
TAZ,1328,703.0,675,-28.0
TAZ,1329,210.0,202,-8.0
TAZ,1330,725.0,696,-29.0
TAZ,1331,500.0,480,-20.0
TAZ,1332,466.0,448,-18.0
TAZ,1333,524.0,503,-21.0
TAZ,1334,936.0,899,-37.0
TAZ,1335,952.0,914,-38.0
TAZ,1336,551.0,529,-22.0
TAZ,1337,644.0,618,-26.0
TAZ,1338,302.0,290,-12.0
TAZ,1339,193.0,186,-7.0
TAZ,1340,663.0,637,-26.0
TAZ,1341,1330.0,2607,1277.0
TAZ,1342,270.0,260,-10.0
TAZ,1947,957.0,937,-20.0
TAZ,1948,1010.0,989,-21.0
TAZ,1949,275.0,270,-5.0
TAZ,1950,649.0,635,-14.0
TAZ,1951,747.0,747,0.0
TAZ,1952,751.0,751,0.0
TAZ,1953,477.0,477,0.0
TAZ,1954,688.0,688,0.0
TAZ,1955,541.0,541,0.0
TAZ,1956,816.0,816,0.0
TAZ,1957,810.0,793,-17.0
TAZ,1958,326.0,319,-7.0
TAZ,1959,397.0,389,-8.0
TAZ,1960,1155.0,1130,-25.0
TAZ,1961,602.0,589,-13.0
TAZ,1962,905.0,886,-19.0
TAZ,1963,1289.0,1262,-27.0
TAZ,1964,441.0,432,-9.0
TAZ,1965,316.0,310,-6.0
TAZ,1966,380.0,372,-8.0
TAZ,1967,1339.0,1310,-29.0
TAZ,1968,264.0,259,-5.0
TAZ,1969,992.0,971,-21.0
TAZ,1970,687.0,673,-14.0
TAZ,1971,231.0,226,-5.0
TAZ,1972,1038.0,1016,-22.0
TAZ,1973,1035.0,2048,1013.0
TAZ,1974,925.0,925,0.0
TAZ,1975,326.0,326,0.0
TAZ,1976,669.0,669,0.0
TAZ,1977,1948.0,1948,0.0
TAZ,1978,1007.0,1007,0.0
TAZ,1979,1057.0,1035,-22.0
TAZ,1980,1470.0,1439,-31.0
TAZ,1981,483.0,473,-10.0
TAZ,1982,1007.0,1772,765.0
TAZ,1983,414.0,729,315.0
TAZ,1984,1108.0,1108,0.0
TAZ,1985,1100.0,1100,0.0
TAZ,1986,481.0,481,0.0
TAZ,1987,670.0,670,0.0
TAZ,1988,1368.0,1368,0.0
TAZ,1989,1222.0,1222,0.0
TAZ,1990,542.0,542,0.0
TAZ,1991,641.0,641,0.0
TAZ,1992,1456.0,1456,0.0
TAZ,1993,808.0,808,0.0
TAZ,1994,429.0,429,0.0
TAZ,1995,944.0,944,0.0
TAZ,1996,783.0,1394,611.0
TAZ,1997,2276.0,2276,0.0
TAZ,1998,1178.0,1178,0.0
TAZ,2000,29.0,29,0.0
TAZ,2001,1003.0,1003,0.0
TAZ,2002,1279.0,1279,0.0
TAZ,2003,1830.0,1830,0.0
TAZ,2004,1077.0,1077,0.0
TAZ,2005,1131.0,1131,0.0
TAZ,2006,2219.0,2219,0.0
TAZ,2007,400.0,400,0.0
TAZ,2008,1133.0,1133,0.0
TAZ,2009,1132.0,1132,0.0
TAZ,2010,1212.0,1212,0.0
TAZ,2011,2272.0,2272,0.0
TAZ,2012,657.0,657,0.0
TAZ,2013,1261.0,1261,0.0
TAZ,2014,1099.0,1099,0.0
TAZ,2015,974.0,974,0.0
TAZ,2016,946.0,946,0.0
TAZ,2017,604.0,604,0.0
TAZ,2018,6.0,6,0.0
TAZ,2019,1126.0,1126,0.0
TAZ,2020,1184.0,1184,0.0
TAZ,2021,1228.0,1228,0.0
TAZ,2022,1034.0,1034,0.0
TAZ,2023,1553.0,1553,0.0
TAZ,2024,511.0,511,0.0
TAZ,2025,860.0,860,0.0
TAZ,2026,1376.0,1376,0.0
TAZ,2027,520.0,520,0.0
TAZ,2028,944.0,944,0.0
TAZ,2029,1148.0,1148,0.0
TAZ,2030,634.0,634,0.0
TAZ,2031,555.0,555,0.0
TAZ,2032,839.0,839,0.0
TAZ,2033,976.0,976,0.0
TAZ,2034,1361.0,1361,0.0
TAZ,2035,508.0,508,0.0
TAZ,2036,976.0,976,0.0
TAZ,2037,960.0,960,0.0
TAZ,2038,422.0,422,0.0
TAZ,2039,580.0,580,0.0
TAZ,2040,815.0,815,0.0
TAZ,2041,1431.0,1431,0.0
TAZ,2042,525.0,525,0.0
TAZ,2043,1335.0,1335,0.0
TAZ,2044,845.0,845,0.0
TAZ,2045,746.0,746,0.0
TAZ,2046,1442.0,1442,0.0
TAZ,2047,1193.0,1193,0.0
TAZ,2048,656.0,656,0.0
TAZ,2049,798.0,798,0.0
TAZ,2050,1005.0,1005,0.0
TAZ,2051,930.0,930,0.0
TAZ,2052,989.0,989,0.0
TAZ,2053,1601.0,1601,0.0
TAZ,2054,411.0,411,0.0
TAZ,2055,800.0,800,0.0
TAZ,2056,646.0,646,0.0
TAZ,2057,692.0,692,0.0
TAZ,2058,1353.0,1353,0.0
TAZ,2059,1584.0,1584,0.0
TAZ,2060,1056.0,1056,0.0
TAZ,2061,1532.0,1532,0.0
TAZ,2062,652.0,652,0.0
TAZ,2063,2324.0,2324,0.0
TAZ,2064,1651.0,1651,0.0
TAZ,2065,955.0,955,0.0
TAZ,2066,1529.0,1529,0.0
TAZ,2067,688.0,688,0.0
TAZ,2068,1418.0,1418,0.0
TAZ,2069,504.0,504,0.0
TAZ,2070,5.0,5,0.0
TAZ,2071,1240.0,1240,0.0
TAZ,2072,691.0,691,0.0
TAZ,2073,670.0,670,0.0
TAZ,2074,1577.0,1577,0.0
TAZ,2075,1827.0,1827,0.0
TAZ,2076,1225.0,1225,0.0
TAZ,2077,1008.0,1008,0.0
TAZ,2078,1452.0,1452,0.0
TAZ,2079,1256.0,1256,0.0
TAZ,2080,1461.0,1461,0.0
TAZ,1722,119.0,117,-2.0
TAZ,1723,309.0,304,-5.0
TAZ,1724,448.0,441,-7.0
TAZ,1725,551.0,542,-9.0
TAZ,1726,495.0,487,-8.0
TAZ,1727,87.0,86,-1.0
TAZ,1732,514.0,505,-9.0
TAZ,1733,755.0,742,-13.0
TAZ,1734,962.0,945,-17.0
TAZ,1735,891.0,876,-15.0
TAZ,1736,483.0,475,-8.0
TAZ,1737,6.0,6,0.0
TAZ,1738,275.0,271,-4.0
TAZ,1740,421.0,414,-7.0
TAZ,1741,643.0,632,-11.0
TAZ,1742,1030.0,1012,-18.0
TAZ,1743,1464.0,1439,-25.0
TAZ,1744,833.0,819,-14.0
TAZ,1745,847.0,832,-15.0
TAZ,1746,372.0,366,-6.0
TAZ,1747,637.0,626,-11.0
TAZ,1748,1240.0,1218,-22.0
TAZ,1749,768.0,755,-13.0
TAZ,1750,900.0,885,-15.0
TAZ,1751,422.0,415,-7.0
TAZ,1752,541.0,532,-9.0
TAZ,1753,383.0,377,-6.0
TAZ,1754,426.0,419,-7.0
TAZ,1755,20.0,20,0.0
TAZ,1756,668.0,657,-11.0
TAZ,1757,57.0,56,-1.0
TAZ,1758,15.0,15,0.0
TAZ,1759,285.0,280,-5.0
TAZ,1760,1494.0,1468,-26.0
TAZ,1761,1165.0,1145,-20.0
TAZ,1762,1295.0,1273,-22.0
TAZ,1763,544.0,535,-9.0
TAZ,1764,1045.0,1027,-18.0
TAZ,1765,936.0,920,-16.0
TAZ,1766,1022.0,1004,-18.0
TAZ,1767,250.0,246,-4.0
TAZ,1768,1.0,1,0.0
TAZ,1769,574.0,564,-10.0
TAZ,1770,1209.0,1188,-21.0
TAZ,1771,1103.0,1084,-19.0
TAZ,1772,1086.0,1067,-19.0
TAZ,1773,306.0,301,-5.0
TAZ,1774,1056.0,1038,-18.0
TAZ,1775,270.0,266,-4.0
TAZ,1776,985.0,968,-17.0
TAZ,1777,1035.0,1017,-18.0
TAZ,1778,210.0,207,-3.0
TAZ,1779,771.0,758,-13.0
TAZ,1780,374.0,368,-6.0
TAZ,1781,673.0,662,-11.0
TAZ,1782,1129.0,1109,-20.0
TAZ,1783,1277.0,1255,-22.0
TAZ,1784,807.0,807,0.0
TAZ,1785,399.0,399,0.0
TAZ,1786,978.0,978,0.0
TAZ,1787,1110.0,1110,0.0
TAZ,1788,659.0,659,0.0
TAZ,1789,865.0,865,0.0
TAZ,1790,935.0,935,0.0
TAZ,1791,442.0,442,0.0
TAZ,1873,1317.0,1317,0.0
TAZ,1874,553.0,553,0.0
TAZ,1875,474.0,474,0.0
TAZ,1876,908.0,908,0.0
TAZ,1877,962.0,962,0.0
TAZ,1878,625.0,625,0.0
TAZ,1879,899.0,899,0.0
TAZ,1880,617.0,617,0.0
TAZ,1881,583.0,583,0.0
TAZ,1882,829.0,829,0.0
TAZ,2519,1265.0,1265,0.0
TAZ,2520,719.0,719,0.0
TAZ,2521,923.0,923,0.0
TAZ,2522,775.0,775,0.0
TAZ,2523,2084.0,2084,0.0
TAZ,2524,662.0,662,0.0
TAZ,2525,529.0,529,0.0
TAZ,2526,168.0,168,0.0
TAZ,2527,80.0,80,0.0
TAZ,2528,1245.0,1245,0.0
TAZ,2529,811.0,811,0.0
TAZ,2530,143.0,143,0.0
TAZ,2531,41.0,41,0.0
TAZ,2532,799.0,799,0.0
TAZ,2533,448.0,448,0.0
TAZ,2534,865.0,865,0.0
TAZ,2535,216.0,216,0.0
TAZ,2536,495.0,495,0.0
TAZ,2537,905.0,905,0.0
TAZ,2538,711.0,711,0.0
TAZ,2539,1064.0,1064,0.0
TAZ,2540,591.0,591,0.0
TAZ,2541,459.0,459,0.0
TAZ,2542,1194.0,1194,0.0
TAZ,2543,385.0,385,0.0
TAZ,2544,428.0,428,0.0
