"","NAME","Emp Agent","Super-Sector","Sum10","Sum3","perc"
"2376","ESSEX,MA",8,"SERVICE",115,1269,0.091
"2377","ESSEX,MA",9,"SERVICE",315,1269,0.248
"2378","ESSEX,MA",10,"BASIC",118,532,0.222
"2379","ESSEX,MA",NA,NA,1980,1980,1
"2380","EVERETT,MA",1,"BASIC",1896,5621,0.337
"2381","EVERETT,MA",2,"SERVICE",4805,15240,0.315
"2382","EVERETT,MA",3,"SERVICE",1425,15240,0.094
"2383","EVERETT,MA",4,"SERVICE",496,15240,0.033
"2384","EVERETT,MA",5,"SERVICE",302,15240,0.02
"2385","EVERETT,MA",6,"RETAIL",3041,3041,1
"2386","EVERETT,MA",6,"SERVICE",3106,15240,0.204
"2387","EVERETT,MA",7,"BASIC",1650,5621,0.294
"2388","EVERETT,MA",8,"BASIC",0,5621,0
"2389","EVERETT,MA",8,"SERVICE",2022,15240,0.133
"2390","EVERETT,MA",9,"SERVICE",3084,15240,0.202
"2391","EVERETT,MA",10,"BASIC",2075,5621,0.369
"2392","EVERETT,MA",NA,NA,23902,23902,1
"2393","EXETER,NH",1,"BASIC",302,1753,0.172
"2394","EXETER,NH",2,"SERVICE",2102,4860,0.433
"2395","EXETER,NH",3,"SERVICE",677,4860,0.139
"2396","EXETER,NH",4,"SERVICE",187,4860,0.038
"2397","EXETER,NH",5,"SERVICE",143,4860,0.029
"2398","EXETER,NH",6,"RETAIL",880,880,1
"2399","EXETER,NH",6,"SERVICE",740,4860,0.152
"2400","EXETER,NH",7,"BASIC",891,1753,0.508
"2401","EXETER,NH",8,"BASIC",22,1753,0.013
"2402","EXETER,NH",8,"SERVICE",230,4860,0.047
"2403","EXETER,NH",9,"SERVICE",781,4860,0.161
"2404","EXETER,NH",10,"BASIC",538,1753,0.307
"2405","EXETER,NH",NA,NA,7493,7493,1
"2406","EXETER,RI",1,"BASIC",361,956,0.378
"2407","EXETER,RI",2,"SERVICE",914,2241,0.408
"2408","EXETER,RI",3,"SERVICE",221,2241,0.099
"2409","EXETER,RI",4,"SERVICE",236,2241,0.105
"2410","EXETER,RI",5,"SERVICE",79,2241,0.035
"2411","EXETER,RI",6,"RETAIL",223,223,1
"2412","EXETER,RI",6,"SERVICE",151,2241,0.067
"2413","EXETER,RI",7,"BASIC",338,956,0.354
"2414","EXETER,RI",8,"BASIC",69,956,0.072
"2415","EXETER,RI",8,"SERVICE",194,2241,0.087
"2416","EXETER,RI",9,"SERVICE",446,2241,0.199
"2417","EXETER,RI",10,"BASIC",188,956,0.197
"2418","EXETER,RI",NA,NA,3420,3420,1
"2419","FAIRHAVEN,MA",1,"BASIC",498,1883,0.264
"2420","FAIRHAVEN,MA",2,"SERVICE",2218,5109,0.434
"2421","FAIRHAVEN,MA",3,"SERVICE",315,5109,0.062
"2422","FAIRHAVEN,MA",4,"SERVICE",399,5109,0.078
"2423","FAIRHAVEN,MA",5,"SERVICE",230,5109,0.045
"2424","FAIRHAVEN,MA",6,"RETAIL",1065,1065,1
"2425","FAIRHAVEN,MA",6,"SERVICE",791,5109,0.155
"2426","FAIRHAVEN,MA",7,"BASIC",641,1883,0.34
"2427","FAIRHAVEN,MA",8,"BASIC",71,1883,0.038
"2428","FAIRHAVEN,MA",8,"SERVICE",343,5109,0.067
"2429","FAIRHAVEN,MA",9,"SERVICE",813,5109,0.159
"2430","FAIRHAVEN,MA",10,"BASIC",673,1883,0.357
"2431","FAIRHAVEN,MA",NA,NA,8057,8057,1
"2432","FALL RIVER,MA",1,"BASIC",2634,10392,0.253
"2433","FALL RIVER,MA",2,"SERVICE",10400,22516,0.462
"2434","FALL RIVER,MA",3,"SERVICE",1849,22516,0.082
"2435","FALL RIVER,MA",4,"SERVICE",1654,22516,0.073
"2436","FALL RIVER,MA",5,"SERVICE",431,22516,0.019
"2437","FALL RIVER,MA",6,"RETAIL",4961,4961,1
"2438","FALL RIVER,MA",6,"SERVICE",3573,22516,0.159
"2439","FALL RIVER,MA",7,"BASIC",5112,10392,0.492
"2440","FALL RIVER,MA",8,"BASIC",226,10392,0.022
"2441","FALL RIVER,MA",8,"SERVICE",2359,22516,0.105
"2442","FALL RIVER,MA",9,"SERVICE",2250,22516,0.1
"2443","FALL RIVER,MA",10,"BASIC",2420,10392,0.233
"2444","FALL RIVER,MA",NA,NA,37869,37869,1
"2445","FALMOUTH,MA",1,"BASIC",1227,2896,0.424
"2446","FALMOUTH,MA",2,"SERVICE",3753,9869,0.38
"2447","FALMOUTH,MA",3,"SERVICE",998,9869,0.101
"2448","FALMOUTH,MA",4,"SERVICE",748,9869,0.076
"2449","FALMOUTH,MA",5,"SERVICE",242,9869,0.025
"2450","FALMOUTH,MA",6,"RETAIL",2164,2164,1
"2451","FALMOUTH,MA",6,"SERVICE",1378,9869,0.14
"2452","FALMOUTH,MA",7,"BASIC",576,2896,0.199
"2453","FALMOUTH,MA",8,"BASIC",144,2896,0.05
"2454","FALMOUTH,MA",8,"SERVICE",636,9869,0.064
"2455","FALMOUTH,MA",9,"SERVICE",2114,9869,0.214
"2456","FALMOUTH,MA",10,"BASIC",949,2896,0.328
"2457","FALMOUTH,MA",NA,NA,14929,14929,1
"2458","FARMINGTON,NH",1,"BASIC",360,1299,0.277
"2459","FARMINGTON,NH",2,"SERVICE",550,1382,0.398
"2460","FARMINGTON,NH",3,"SERVICE",185,1382,0.134
"2461","FARMINGTON,NH",4,"SERVICE",66,1382,0.048
"2462","FARMINGTON,NH",5,"SERVICE",160,1382,0.116
"2463","FARMINGTON,NH",6,"RETAIL",448,448,1
"2464","FARMINGTON,NH",6,"SERVICE",189,1382,0.137
"2465","FARMINGTON,NH",7,"BASIC",558,1299,0.43
"2466","FARMINGTON,NH",8,"BASIC",14,1299,0.011
"2467","FARMINGTON,NH",8,"SERVICE",31,1382,0.022
"2468","FARMINGTON,NH",9,"SERVICE",201,1382,0.145
"2469","FARMINGTON,NH",10,"BASIC",367,1299,0.283
"2470","FARMINGTON,NH",NA,NA,3129,3129,1
"2471","FITCHBURG,MA",1,"BASIC",1273,5294,0.24
"2472","FITCHBURG,MA",2,"SERVICE",4200,10921,0.385
"2473","FITCHBURG,MA",3,"SERVICE",930,10921,0.085
"2474","FITCHBURG,MA",4,"SERVICE",928,10921,0.085
"2475","FITCHBURG,MA",5,"SERVICE",233,10921,0.021
"2476","FITCHBURG,MA",6,"RETAIL",2712,2712,1
"2477","FITCHBURG,MA",6,"SERVICE",2192,10921,0.201
"2478","FITCHBURG,MA",7,"BASIC",2927,5294,0.553
"2479","FITCHBURG,MA",8,"BASIC",8,5294,0.002
"2480","FITCHBURG,MA",8,"SERVICE",962,10921,0.088
"2481","FITCHBURG,MA",9,"SERVICE",1476,10921,0.135
"2482","FITCHBURG,MA",10,"BASIC",1086,5294,0.205
"2483","FITCHBURG,MA",NA,NA,18927,18927,1
"2484","FITZWILLIAM,NH",1,"BASIC",208,500,0.416
"2485","FITZWILLIAM,NH",2,"SERVICE",232,562,0.413
"2486","FITZWILLIAM,NH",3,"SERVICE",48,562,0.085
"2487","FITZWILLIAM,NH",4,"SERVICE",36,562,0.064
"2488","FITZWILLIAM,NH",5,"SERVICE",24,562,0.043
"2489","FITZWILLIAM,NH",6,"RETAIL",179,179,1
"2490","FITZWILLIAM,NH",6,"SERVICE",94,562,0.167
"2491","FITZWILLIAM,NH",7,"BASIC",198,500,0.396
"2492","FITZWILLIAM,NH",8,"BASIC",13,500,0.026
"2493","FITZWILLIAM,NH",8,"SERVICE",16,562,0.028
"2494","FITZWILLIAM,NH",9,"SERVICE",112,562,0.199
"2495","FITZWILLIAM,NH",10,"BASIC",81,500,0.162
"2496","FITZWILLIAM,NH",NA,NA,1241,1241,1
"2497","FLORIDA,MA",1,"BASIC",38,163,0.233
"2498","FLORIDA,MA",2,"SERVICE",87,172,0.506
"2499","FLORIDA,MA",3,"SERVICE",7,172,0.041
"2500","FLORIDA,MA",4,"SERVICE",17,172,0.099
"2501","FLORIDA,MA",5,"SERVICE",10,172,0.058
"2502","FLORIDA,MA",6,"RETAIL",66,66,1
"2503","FLORIDA,MA",6,"SERVICE",16,172,0.093
"2504","FLORIDA,MA",7,"BASIC",71,163,0.436
"2505","FLORIDA,MA",8,"BASIC",14,163,0.086
"2506","FLORIDA,MA",8,"SERVICE",26,172,0.151
"2507","FLORIDA,MA",9,"SERVICE",9,172,0.052
"2508","FLORIDA,MA",10,"BASIC",40,163,0.245
"2509","FLORIDA,MA",NA,NA,401,401,1
"2510","FOSTER,RI",1,"BASIC",169,813,0.208
"2511","FOSTER,RI",2,"SERVICE",676,1408,0.48
"2512","FOSTER,RI",3,"SERVICE",155,1408,0.11
"2513","FOSTER,RI",4,"SERVICE",62,1408,0.044
"2514","FOSTER,RI",5,"SERVICE",45,1408,0.032
"2515","FOSTER,RI",6,"RETAIL",270,270,1
"2516","FOSTER,RI",6,"SERVICE",126,1408,0.089
"2517","FOSTER,RI",7,"BASIC",411,813,0.506
"2518","FOSTER,RI",8,"BASIC",83,813,0.102
"2519","FOSTER,RI",8,"SERVICE",147,1408,0.104
"2520","FOSTER,RI",9,"SERVICE",197,1408,0.14
"2521","FOSTER,RI",10,"BASIC",150,813,0.185
"2522","FOSTER,RI",NA,NA,2491,2491,1
"2523","FOXBOROUGH,MA",1,"BASIC",637,2219,0.287
"2524","FOXBOROUGH,MA",2,"SERVICE",2094,5956,0.352
"2525","FOXBOROUGH,MA",3,"SERVICE",631,5956,0.106
"2526","FOXBOROUGH,MA",4,"SERVICE",353,5956,0.059
"2527","FOXBOROUGH,MA",5,"SERVICE",314,5956,0.053
"2528","FOXBOROUGH,MA",6,"RETAIL",813,813,1
"2529","FOXBOROUGH,MA",6,"SERVICE",566,5956,0.095
"2530","FOXBOROUGH,MA",7,"BASIC",800,2219,0.361
"2531","FOXBOROUGH,MA",8,"BASIC",20,2219,0.009
"2532","FOXBOROUGH,MA",8,"SERVICE",276,5956,0.046
"2533","FOXBOROUGH,MA",9,"SERVICE",1722,5956,0.289
"2534","FOXBOROUGH,MA",10,"BASIC",762,2219,0.343
"2535","FOXBOROUGH,MA",NA,NA,8988,8988,1
"2536","FRAMINGHAM,MA",1,"BASIC",2525,6740,0.375
"2537","FRAMINGHAM,MA",2,"SERVICE",9788,26987,0.363
"2538","FRAMINGHAM,MA",3,"SERVICE",2401,26987,0.089
"2539","FRAMINGHAM,MA",4,"SERVICE",1130,26987,0.042
"2540","FRAMINGHAM,MA",5,"SERVICE",1290,26987,0.048
"2541","FRAMINGHAM,MA",6,"RETAIL",5740,5740,1
"2542","FRAMINGHAM,MA",6,"SERVICE",3540,26987,0.131
"2543","FRAMINGHAM,MA",7,"BASIC",2781,6740,0.413
"2544","FRAMINGHAM,MA",8,"BASIC",131,6740,0.019
"2545","FRAMINGHAM,MA",8,"SERVICE",2459,26987,0.091
"2546","FRAMINGHAM,MA",9,"SERVICE",6379,26987,0.236
"2547","FRAMINGHAM,MA",10,"BASIC",1303,6740,0.193
"2548","FRAMINGHAM,MA",NA,NA,39467,39467,1
"2549","FRANCESTOWN,NH",1,"BASIC",100,311,0.322
"2550","FRANCESTOWN,NH",2,"SERVICE",191,514,0.372
"2551","FRANCESTOWN,NH",3,"SERVICE",40,514,0.078
"2552","FRANCESTOWN,NH",4,"SERVICE",32,514,0.062
"2553","FRANCESTOWN,NH",5,"SERVICE",15,514,0.029
"2554","FRANCESTOWN,NH",6,"RETAIL",58,58,1
"2555","FRANCESTOWN,NH",6,"SERVICE",75,514,0.146
"2556","FRANCESTOWN,NH",7,"BASIC",143,311,0.46
"2557","FRANCESTOWN,NH",8,"BASIC",16,311,0.051
"2558","FRANCESTOWN,NH",8,"SERVICE",29,514,0.056
"2559","FRANCESTOWN,NH",9,"SERVICE",132,514,0.257
"2560","FRANCESTOWN,NH",10,"BASIC",52,311,0.167
"2561","FRANCESTOWN,NH",NA,NA,883,883,1
"2562","FRANCONIA,NH",1,"BASIC",30,105,0.286
"2563","FRANCONIA,NH",2,"SERVICE",146,365,0.4
"2564","FRANCONIA,NH",3,"SERVICE",16,365,0.044
"2565","FRANCONIA,NH",4,"SERVICE",9,365,0.025
"2566","FRANCONIA,NH",5,"SERVICE",7,365,0.019
"2567","FRANCONIA,NH",6,"RETAIL",52,52,1
"2568","FRANCONIA,NH",6,"SERVICE",78,365,0.214
"2569","FRANCONIA,NH",7,"BASIC",27,105,0.257
"2570","FRANCONIA,NH",8,"BASIC",12,105,0.114
"2571","FRANCONIA,NH",8,"SERVICE",12,365,0.033
"2572","FRANCONIA,NH",9,"SERVICE",97,365,0.266
"2573","FRANCONIA,NH",10,"BASIC",36,105,0.343
"2574","FRANCONIA,NH",NA,NA,522,522,1
"2575","FRANKLIN,MA",1,"BASIC",1286,3919,0.328
"2576","FRANKLIN,MA",2,"SERVICE",3870,11010,0.351
"2577","FRANKLIN,MA",3,"SERVICE",1949,11010,0.177
"2578","FRANKLIN,MA",4,"SERVICE",721,11010,0.065
"2579","FRANKLIN,MA",5,"SERVICE",394,11010,0.036
"2580","FRANKLIN,MA",6,"RETAIL",2310,2310,1
"2581","FRANKLIN,MA",6,"SERVICE",1039,11010,0.094
"2582","FRANKLIN,MA",7,"BASIC",1650,3919,0.421
"2583","FRANKLIN,MA",8,"BASIC",12,3919,0.003
"2584","FRANKLIN,MA",8,"SERVICE",599,11010,0.054
"2585","FRANKLIN,MA",9,"SERVICE",2438,11010,0.221
"2586","FRANKLIN,MA",10,"BASIC",971,3919,0.248
"2587","FRANKLIN,MA",NA,NA,17239,17239,1
"2588","FRANKLIN,NH",1,"BASIC",256,1028,0.249
"2589","FRANKLIN,NH",2,"SERVICE",954,2114,0.451
"2590","FRANKLIN,NH",3,"SERVICE",177,2114,0.084
"2591","FRANKLIN,NH",4,"SERVICE",347,2114,0.164
"2592","FRANKLIN,NH",5,"SERVICE",10,2114,0.005
"2593","FRANKLIN,NH",6,"RETAIL",786,786,1
"2594","FRANKLIN,NH",6,"SERVICE",308,2114,0.146
"2595","FRANKLIN,NH",7,"BASIC",526,1028,0.512
"2596","FRANKLIN,NH",8,"BASIC",27,1028,0.026
"2597","FRANKLIN,NH",8,"SERVICE",138,2114,0.065
"2598","FRANKLIN,NH",9,"SERVICE",180,2114,0.085
"2599","FRANKLIN,NH",10,"BASIC",219,1028,0.213
"2600","FRANKLIN,NH",NA,NA,3928,3928,1
"2601","FREEDOM,NH",1,"BASIC",101,164,0.616
"2602","FREEDOM,NH",2,"SERVICE",109,316,0.345
"2603","FREEDOM,NH",3,"SERVICE",39,316,0.123
"2604","FREEDOM,NH",4,"SERVICE",3,316,0.009
"2605","FREEDOM,NH",5,"SERVICE",0,316,0
"2606","FREEDOM,NH",6,"RETAIL",92,92,1
"2607","FREEDOM,NH",6,"SERVICE",81,316,0.256
"2608","FREEDOM,NH",7,"BASIC",26,164,0.159
"2609","FREEDOM,NH",8,"BASIC",4,164,0.024
"2610","FREEDOM,NH",8,"SERVICE",40,316,0.127
"2611","FREEDOM,NH",9,"SERVICE",44,316,0.139
"2612","FREEDOM,NH",10,"BASIC",33,164,0.201
"2613","FREEDOM,NH",NA,NA,572,572,1
"2614","FREETOWN,MA",1,"BASIC",413,1449,0.285
"2615","FREETOWN,MA",2,"SERVICE",1376,2908,0.473
"2616","FREETOWN,MA",3,"SERVICE",174,2908,0.06
"2617","FREETOWN,MA",4,"SERVICE",300,2908,0.103
"2618","FREETOWN,MA",5,"SERVICE",102,2908,0.035
"2619","FREETOWN,MA",6,"RETAIL",635,635,1
"2620","FREETOWN,MA",6,"SERVICE",408,2908,0.14
"2621","FREETOWN,MA",7,"BASIC",612,1449,0.422
"2622","FREETOWN,MA",8,"BASIC",45,1449,0.031
"2623","FREETOWN,MA",8,"SERVICE",237,2908,0.081
"2624","FREETOWN,MA",9,"SERVICE",311,2908,0.107
"2625","FREETOWN,MA",10,"BASIC",379,1449,0.262
"2626","FREETOWN,MA",NA,NA,4992,4992,1
"2627","FREMONT,NH",1,"BASIC",187,903,0.207
"2628","FREMONT,NH",2,"SERVICE",638,1433,0.445
"2629","FREMONT,NH",3,"SERVICE",193,1433,0.135
"2630","FREMONT,NH",4,"SERVICE",43,1433,0.03
"2631","FREMONT,NH",5,"SERVICE",85,1433,0.059
"2632","FREMONT,NH",6,"RETAIL",340,340,1
"2633","FREMONT,NH",6,"SERVICE",134,1433,0.094
"2634","FREMONT,NH",7,"BASIC",434,903,0.481
"2635","FREMONT,NH",8,"BASIC",0,903,0
"2636","FREMONT,NH",8,"SERVICE",88,1433,0.061
"2637","FREMONT,NH",9,"SERVICE",252,1433,0.176
"2638","FREMONT,NH",10,"BASIC",282,903,0.312
"2639","FREMONT,NH",NA,NA,2676,2676,1
"2640","GARDNER,MA",1,"BASIC",501,2702,0.185
"2641","GARDNER,MA",2,"SERVICE",2616,5419,0.483
"2642","GARDNER,MA",3,"SERVICE",316,5419,0.058
"2643","GARDNER,MA",4,"SERVICE",353,5419,0.065
"2644","GARDNER,MA",5,"SERVICE",70,5419,0.013
"2645","GARDNER,MA",6,"RETAIL",1227,1227,1
"2646","GARDNER,MA",6,"SERVICE",946,5419,0.175
"2647","GARDNER,MA",7,"BASIC",1637,2702,0.606
"2648","GARDNER,MA",8,"BASIC",59,2702,0.022
"2649","GARDNER,MA",8,"SERVICE",429,5419,0.079
"2650","GARDNER,MA",9,"SERVICE",689,5419,0.127
"2651","GARDNER,MA",10,"BASIC",505,2702,0.187
"2652","GARDNER,MA",NA,NA,9348,9348,1
"2653","GEORGETOWN,MA",1,"BASIC",312,1047,0.298
"2654","GEORGETOWN,MA",2,"SERVICE",1267,3125,0.405
"2655","GEORGETOWN,MA",3,"SERVICE",338,3125,0.108
"2656","GEORGETOWN,MA",4,"SERVICE",298,3125,0.095
"2657","GEORGETOWN,MA",5,"SERVICE",91,3125,0.029
"2658","GEORGETOWN,MA",6,"RETAIL",512,512,1
"2659","GEORGETOWN,MA",6,"SERVICE",298,3125,0.095
"2660","GEORGETOWN,MA",7,"BASIC",513,1047,0.49
"2661","GEORGETOWN,MA",8,"BASIC",0,1047,0
"2662","GEORGETOWN,MA",8,"SERVICE",285,3125,0.091
"2663","GEORGETOWN,MA",9,"SERVICE",548,3125,0.175
"2664","GEORGETOWN,MA",10,"BASIC",222,1047,0.212
"2665","GEORGETOWN,MA",NA,NA,4684,4684,1
"2666","GILFORD,NH",1,"BASIC",239,830,0.288
"2667","GILFORD,NH",2,"SERVICE",1037,2450,0.423
"2668","GILFORD,NH",3,"SERVICE",243,2450,0.099
"2669","GILFORD,NH",4,"SERVICE",152,2450,0.062
"2670","GILFORD,NH",5,"SERVICE",53,2450,0.022
"2671","GILFORD,NH",6,"RETAIL",456,456,1
"2672","GILFORD,NH",6,"SERVICE",480,2450,0.196
"2673","GILFORD,NH",7,"BASIC",349,830,0.42
"2674","GILFORD,NH",8,"BASIC",59,830,0.071
"2675","GILFORD,NH",8,"SERVICE",203,2450,0.083
"2676","GILFORD,NH",9,"SERVICE",282,2450,0.115
"2677","GILFORD,NH",10,"BASIC",183,830,0.22
"2678","GILFORD,NH",NA,NA,3736,3736,1
"2679","GILL,MA",1,"BASIC",67,303,0.221
"2680","GILL,MA",2,"SERVICE",433,646,0.67
"2681","GILL,MA",3,"SERVICE",24,646,0.037
"2682","GILL,MA",4,"SERVICE",30,646,0.046
"2683","GILL,MA",5,"SERVICE",9,646,0.014
"2684","GILL,MA",6,"RETAIL",104,104,1
"2685","GILL,MA",6,"SERVICE",43,646,0.067
"2686","GILL,MA",7,"BASIC",132,303,0.436
"2687","GILL,MA",8,"BASIC",55,303,0.182
"2688","GILL,MA",8,"SERVICE",48,646,0.074
"2689","GILL,MA",9,"SERVICE",59,646,0.091
"2690","GILL,MA",10,"BASIC",49,303,0.162
"2691","GILL,MA",NA,NA,1053,1053,1
"2692","GILMANTON,NH",1,"BASIC",202,486,0.416
"2693","GILMANTON,NH",2,"SERVICE",470,1340,0.351
"2694","GILMANTON,NH",3,"SERVICE",153,1340,0.114
"2695","GILMANTON,NH",4,"SERVICE",152,1340,0.113
"2696","GILMANTON,NH",5,"SERVICE",77,1340,0.057
"2697","GILMANTON,NH",6,"RETAIL",146,146,1
"2698","GILMANTON,NH",6,"SERVICE",75,1340,0.056
"2699","GILMANTON,NH",7,"BASIC",146,486,0.3
"2700","GILMANTON,NH",8,"BASIC",0,486,0
"2701","GILMANTON,NH",8,"SERVICE",150,1340,0.112
"2702","GILMANTON,NH",9,"SERVICE",263,1340,0.196
"2703","GILMANTON,NH",10,"BASIC",138,486,0.284
"2704","GILMANTON,NH",NA,NA,1972,1972,1
"2705","GILSUM,NH",1,"BASIC",33,149,0.221
"2706","GILSUM,NH",2,"SERVICE",95,212,0.448
"2707","GILSUM,NH",3,"SERVICE",25,212,0.118
"2708","GILSUM,NH",4,"SERVICE",8,212,0.038
"2709","GILSUM,NH",5,"SERVICE",11,212,0.052
"2710","GILSUM,NH",6,"RETAIL",46,46,1
"2711","GILSUM,NH",6,"SERVICE",21,212,0.099
"2712","GILSUM,NH",7,"BASIC",74,149,0.497
"2713","GILSUM,NH",8,"BASIC",16,149,0.107
"2714","GILSUM,NH",8,"SERVICE",27,212,0.127
"2715","GILSUM,NH",9,"SERVICE",25,212,0.118
"2716","GILSUM,NH",10,"BASIC",26,149,0.174
"2717","GILSUM,NH",NA,NA,407,407,1
"2718","GLOCESTER,RI",1,"BASIC",446,1279,0.349
"2719","GLOCESTER,RI",2,"SERVICE",1235,3451,0.358
"2720","GLOCESTER,RI",3,"SERVICE",463,3451,0.134
"2721","GLOCESTER,RI",4,"SERVICE",437,3451,0.127
"2722","GLOCESTER,RI",5,"SERVICE",122,3451,0.035
"2723","GLOCESTER,RI",6,"RETAIL",736,736,1
"2724","GLOCESTER,RI",6,"SERVICE",614,3451,0.178
"2725","GLOCESTER,RI",7,"BASIC",476,1279,0.372
"2726","GLOCESTER,RI",8,"BASIC",48,1279,0.038
"2727","GLOCESTER,RI",8,"SERVICE",219,3451,0.063
"2728","GLOCESTER,RI",9,"SERVICE",361,3451,0.105
"2729","GLOCESTER,RI",10,"BASIC",309,1279,0.242
"2730","GLOCESTER,RI",NA,NA,5466,5466,1
"2731","GLOUCESTER,MA",1,"BASIC",1041,4008,0.26
"2732","GLOUCESTER,MA",2,"SERVICE",3823,9422,0.406
"2733","GLOUCESTER,MA",3,"SERVICE",881,9422,0.094
"2734","GLOUCESTER,MA",4,"SERVICE",427,9422,0.045
"2735","GLOUCESTER,MA",5,"SERVICE",219,9422,0.023
"2736","GLOUCESTER,MA",6,"RETAIL",1494,1494,1
"2737","GLOUCESTER,MA",6,"SERVICE",1827,9422,0.194
"2738","GLOUCESTER,MA",7,"BASIC",1869,4008,0.466
"2739","GLOUCESTER,MA",8,"BASIC",227,4008,0.057
"2740","GLOUCESTER,MA",8,"SERVICE",662,9422,0.07
"2741","GLOUCESTER,MA",9,"SERVICE",1583,9422,0.168
"2742","GLOUCESTER,MA",10,"BASIC",871,4008,0.217
"2743","GLOUCESTER,MA",NA,NA,14924,14924,1
"2744","GOFFSTOWN,NH",1,"BASIC",489,2281,0.214
"2745","GOFFSTOWN,NH",2,"SERVICE",2806,6097,0.46
"2746","GOFFSTOWN,NH",3,"SERVICE",671,6097,0.11
"2747","GOFFSTOWN,NH",4,"SERVICE",484,6097,0.079
"2748","GOFFSTOWN,NH",5,"SERVICE",293,6097,0.048
"2749","GOFFSTOWN,NH",6,"RETAIL",1019,1019,1
"2750","GOFFSTOWN,NH",6,"SERVICE",597,6097,0.098
"2751","GOFFSTOWN,NH",7,"BASIC",954,2281,0.418
"2752","GOFFSTOWN,NH",8,"BASIC",61,2281,0.027
"2753","GOFFSTOWN,NH",8,"SERVICE",233,6097,0.038
"2754","GOFFSTOWN,NH",9,"SERVICE",1013,6097,0.166
"2755","GOFFSTOWN,NH",10,"BASIC",777,2281,0.341
"2756","GOFFSTOWN,NH",NA,NA,9397,9397,1
"2757","GORHAM,NH",1,"BASIC",73,272,0.268
"2758","GORHAM,NH",2,"SERVICE",493,1019,0.484
"2759","GORHAM,NH",3,"SERVICE",34,1019,0.033
"2760","GORHAM,NH",4,"SERVICE",120,1019,0.118
"2761","GORHAM,NH",5,"SERVICE",0,1019,0
"2762","GORHAM,NH",6,"RETAIL",257,257,1
"2763","GORHAM,NH",6,"SERVICE",209,1019,0.205
"2764","GORHAM,NH",7,"BASIC",131,272,0.482
"2765","GORHAM,NH",8,"BASIC",18,272,0.066
"2766","GORHAM,NH",8,"SERVICE",127,1019,0.125
"2767","GORHAM,NH",9,"SERVICE",36,1019,0.035
"2768","GORHAM,NH",10,"BASIC",50,272,0.184
"2769","GORHAM,NH",NA,NA,1548,1548,1
"2770","GOSHEN,MA",1,"BASIC",72,187,0.385
"2771","GOSHEN,MA",2,"SERVICE",315,485,0.649
"2772","GOSHEN,MA",3,"SERVICE",15,485,0.031
"2773","GOSHEN,MA",4,"SERVICE",45,485,0.093
"2774","GOSHEN,MA",5,"SERVICE",4,485,0.008
"2775","GOSHEN,MA",6,"RETAIL",60,60,1
"2776","GOSHEN,MA",6,"SERVICE",24,485,0.049
"2777","GOSHEN,MA",7,"BASIC",53,187,0.283
"2778","GOSHEN,MA",8,"BASIC",32,187,0.171
"2779","GOSHEN,MA",8,"SERVICE",22,485,0.045
"2780","GOSHEN,MA",9,"SERVICE",60,485,0.124
"2781","GOSHEN,MA",10,"BASIC",30,187,0.16
"2782","GOSHEN,MA",NA,NA,732,732,1
"2783","GOSHEN,NH",1,"BASIC",20,96,0.208
"2784","GOSHEN,NH",2,"SERVICE",100,188,0.532
"2785","GOSHEN,NH",3,"SERVICE",10,188,0.053
"2786","GOSHEN,NH",4,"SERVICE",13,188,0.069
"2787","GOSHEN,NH",5,"SERVICE",4,188,0.021
"2788","GOSHEN,NH",6,"RETAIL",40,40,1
"2789","GOSHEN,NH",6,"SERVICE",14,188,0.074
"2790","GOSHEN,NH",7,"BASIC",63,96,0.656
"2791","GOSHEN,NH",8,"BASIC",4,96,0.042
"2792","GOSHEN,NH",8,"SERVICE",13,188,0.069
"2793","GOSHEN,NH",9,"SERVICE",34,188,0.181
"2794","GOSHEN,NH",10,"BASIC",9,96,0.094
"2795","GOSHEN,NH",NA,NA,324,324,1
"2796","GOSNOLD,MA",1,"BASIC",0,10,0
"2797","GOSNOLD,MA",2,"SERVICE",8,20,0.4
"2798","GOSNOLD,MA",3,"SERVICE",7,20,0.35
"2799","GOSNOLD,MA",4,"SERVICE",3,20,0.15
"2800","GOSNOLD,MA",5,"SERVICE",0,20,0
"2801","GOSNOLD,MA",6,"RETAIL",0,0,NA
"2802","GOSNOLD,MA",6,"SERVICE",0,20,0
"2803","GOSNOLD,MA",7,"BASIC",3,10,0.3
"2804","GOSNOLD,MA",8,"BASIC",3,10,0.3
"2805","GOSNOLD,MA",8,"SERVICE",0,20,0
"2806","GOSNOLD,MA",9,"SERVICE",2,20,0.1
"2807","GOSNOLD,MA",10,"BASIC",4,10,0.4
"2808","GOSNOLD,MA",NA,NA,30,30,1
"2809","GRAFTON,MA",1,"BASIC",522,2349,0.222
"2810","GRAFTON,MA",2,"SERVICE",2572,6151,0.418
"2811","GRAFTON,MA",3,"SERVICE",821,6151,0.133
"2812","GRAFTON,MA",4,"SERVICE",398,6151,0.065
"2813","GRAFTON,MA",5,"SERVICE",204,6151,0.033
"2814","GRAFTON,MA",6,"RETAIL",1286,1286,1
"2815","GRAFTON,MA",6,"SERVICE",389,6151,0.063
"2816","GRAFTON,MA",7,"BASIC",1234,2349,0.525
"2817","GRAFTON,MA",8,"BASIC",14,2349,0.006
"2818","GRAFTON,MA",8,"SERVICE",141,6151,0.023
"2819","GRAFTON,MA",9,"SERVICE",1626,6151,0.264
